regime,seed,n,d,k,gamma,factorization_tv,selected_order_name,selected_pool_weight,selected_soft_weight,selected_soft_lambda,method,expected_nll,expected_brier,tv_to_truth,js_to_truth,marginal_distortion
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,independent,1.4657608746444888,0.6875294262692648,0.06576021121294881,0.004199499615593491,4.193634864873614e-17
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,arithmetic,1.4536641831024208,0.6840776131309637,0.036262518414691886,0.0011873442956339864,0.02109687659876377
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,geometric,1.4536645226637588,0.68408540851461,0.036280312065141616,0.0011863524086373127,0.021071866468706964
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,weighted_geometric,1.4549525623223671,0.6845733961718505,0.04090396990419454,0.0015056897890447056,0.02394422684343151
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,hard_core,1.4596750442446633,0.6861992564303878,0.05456801975823212,0.0026753765192007897,4.757565211947966e-15
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,soft_core_0.1,1.453874528932115,0.68414685269251,0.03706924469202856,0.0012386689729044216,0.01917843053277389
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,soft_core_1,1.4556276367673011,0.6847404528462254,0.04313146280369114,0.0016742894529167233,0.010637407364894547
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,soft_core_10,1.4587718521539172,0.685870853434847,0.05225448138018502,0.00245248567103938,0.0019614837800832194
uniform_low_noise,1,2200,12,3,2.0,0.07385308758670041,j1_b_then_a,0.75,0.75,0.03,adaptive_soft,1.4549186299429373,0.6845433369752868,0.04070954338128023,0.0014973251218740608,0.023254733278020235
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,j1,1.5169686666807354,0.7016839555207747,0.05412765375432201,0.0025775305243790837,0.024361694400875423
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,j2,1.5169143369588138,0.7016615806320426,0.05375559276202986,0.002566855842406657,0.026652122007640243
